fecha,t_promedio_c,t_minima_c,t_maxima_c,precipitacion_mm,hdd,cdd,evento_helada,enso_index,tendencia_c,estacionalidad_c,anio,mes,dia_semana,trimestre,hdd_acum_mes,cdd_acum_mes,dias_helada_mes
2022-11-10,9.41,5.73,12.74,6.56,0.5912,0.0,0,0.048,0.1572,-0.9775,2022,11,Thursday,4,15.84,8.68,2
2022-11-11,8.72,5.17,14.16,5.21,1.2806,0.0,0,0.047,0.1572,-0.9884,2022,11,Friday,4,17.12,8.68,2
2022-11-12,5.5,2.17,9.17,4.49,4.5047,0.0,0,0.053,0.1573,-0.9987,2022,11,Saturday,4,21.63,8.68,2
2022-11-13,3.9,0.14,8.9,0.75,6.0956,0.0,1,0.048,0.1573,-1.0081,2022,11,Sunday,4,27.72,8.68,3
2022-11-14,3.16,-0.25,6.61,7.4,6.8418,0.0,1,0.046,0.1574,-1.0169,2022,11,Monday,4,34.56,8.68,4
2022-11-15,5.62,1.73,8.48,7.5,4.3842,0.0,1,0.046,0.1574,-1.025,2022,11,Tuesday,4,38.95,8.68,5
2022-11-16,8.18,4.98,12.19,0.12,1.8235,0.0,0,0.048,0.1575,-1.0324,2022,11,Wednesday,4,40.77,8.68,5
2022-11-17,9.67,5.66,14.82,0.62,0.333,0.0,0,0.047,0.1575,-1.0391,2022,11,Thursday,4,41.1,8.68,5
2022-11-18,12.63,8.67,17.32,0.93,0.0,2.631,0,0.059,0.1576,-1.0451,2022,11,Friday,4,41.1,11.31,5
2022-11-19,12.85,9.67,17.38,5.32,0.0,2.8475,0,0.06,0.1576,-1.0505,2022,11,Saturday,4,41.1,14.15,5
2022-11-20,11.04,8.52,15.04,0.0,0.0,1.0394,0,0.058,0.1577,-1.0552,2022,11,Sunday,4,41.1,15.19,5
2022-11-21,13.21,9.42,17.83,3.22,0.0,3.2115,0,0.065,0.1578,-1.0593,2022,11,Monday,4,41.1,18.41,5
2022-11-22,13.75,10.87,17.24,14.24,0.0,3.7493,0,0.07,0.1578,-1.0628,2022,11,Tuesday,4,41.1,22.15,5
2022-11-23,13.35,9.65,17.46,1.43,0.0,3.3488,0,0.072,0.1579,-1.0657,2022,11,Wednesday,4,41.1,25.5,5
2022-11-24,14.51,10.07,20.03,3.55,0.0,4.5058,0,0.072,0.1579,-1.068,2022,11,Thursday,4,41.1,30.01,5
2022-11-25,17.92,16.11,21.6,2.96,0.0,7.9201,0,0.077,0.158,-1.0697,2022,11,Friday,4,41.1,37.93,5
2022-11-26,15.76,12.37,19.9,0.46,0.0,5.763,0,0.086,0.158,-1.0709,2022,11,Saturday,4,41.1,43.69,5
2022-11-27,12.36,8.48,16.95,3.44,0.0,2.3645,0,0.095,0.1581,-1.0715,2022,11,Sunday,4,41.1,46.06,5
2022-11-28,10.87,8.07,14.92,1.07,0.0,0.8708,0,0.097,0.1581,-1.0716,2022,11,Monday,4,41.1,46.93,5
2022-11-29,12.05,8.73,15.82,7.71,0.0,2.0483,0,0.094,0.1582,-1.0711,2022,11,Tuesday,4,41.1,48.98,5
2022-11-30,8.67,5.57,13.19,0.09,1.3304,0.0,0,0.103,0.1582,-1.0702,2022,11,Wednesday,4,42.43,48.98,5
2022-12-01,6.36,2.09,11.99,14.88,3.6377,0.0,0,0.1,0.1583,-1.0688,2022,12,Thursday,4,3.64,0.0,0
2022-12-02,7.22,3.6,12.41,0.44,2.7805,0.0,0,0.102,0.1584,-1.067,2022,12,Friday,4,6.42,0.0,0
2022-12-03,9.49,5.72,13.79,0.58,0.5099,0.0,0,0.1,0.1584,-1.0647,2022,12,Saturday,4,6.93,0.0,0
2022-12-04,10.36,5.9,15.11,0.41,0.0,0.3607,0,0.101,0.1585,-1.062,2022,12,Sunday,4,6.93,0.36,0
2022-12-05,11.62,7.65,16.52,0.96,0.0,1.6156,0,0.11,0.1585,-1.0589,2022,12,Monday,4,6.93,1.98,0
2022-12-06,12.42,9.02,16.38,4.1,0.0,2.4244,0,0.114,0.1586,-1.0554,2022,12,Tuesday,4,6.93,4.4,0
2022-12-07,12.41,8.42,17.63,1.43,0.0,2.4147,0,0.111,0.1586,-1.0515,2022,12,Wednesday,4,6.93,6.82,0
2022-12-08,15.18,11.26,19.22,14.57,0.0,5.1786,0,0.118,0.1587,-1.0473,2022,12,Thursday,4,6.93,11.99,0
2022-12-09,16.21,11.51,21.0,2.57,0.0,6.2113,0,0.122,0.1587,-1.0428,2022,12,Friday,4,6.93,18.21,0
2022-12-10,14.79,11.89,18.93,0.4,0.0,4.7867,0,0.132,0.1588,-1.038,2022,12,Saturday,4,6.93,22.99,0
2022-12-11,14.1,10.51,18.48,2.06,0.0,4.0997,0,0.135,0.1589,-1.0329,2022,12,Sunday,4,6.93,27.09,0
2022-12-12,10.87,6.09,16.4,0.0,0.0,0.8724,0,0.137,0.1589,-1.0275,2022,12,Monday,4,6.93,27.96,0
2022-12-13,11.34,6.42,17.21,2.29,0.0,1.3384,0,0.142,0.159,-1.0219,2022,12,Tuesday,4,6.93,29.3,0
2022-12-14,11.32,8.0,15.61,3.22,0.0,1.3184,0,0.145,0.159,-1.0161,2022,12,Wednesday,4,6.93,30.62,0
2022-12-15,10.15,7.75,14.04,1.19,0.0,0.1537,0,0.151,0.1591,-1.01,2022,12,Thursday,4,6.93,30.77,0
2022-12-16,11.66,6.59,17.06,6.71,0.0,1.6614,0,0.156,0.1591,-1.0038,2022,12,Friday,4,6.93,32.44,0
2022-12-17,10.95,7.39,15.05,1.67,0.0,0.9535,0,0.159,0.1592,-0.9974,2022,12,Saturday,4,6.93,33.39,0
2022-12-18,9.3,6.12,13.12,0.41,0.6956,0.0,0,0.162,0.1592,-0.9908,2022,12,Sunday,4,7.62,33.39,0
2022-12-19,9.08,5.6,14.05,0.22,0.9174,0.0,0,0.172,0.1593,-0.9842,2022,12,Monday,4,8.54,33.39,0
2022-12-20,9.56,5.51,14.0,0.44,0.4372,0.0,0,0.178,0.1593,-0.9774,2022,12,Tuesday,4,8.98,33.39,0
2022-12-21,11.61,6.59,16.26,2.13,0.0,1.613,0,0.176,0.1594,-0.9705,2022,12,Wednesday,4,8.98,35.0,0
2022-12-22,12.86,8.56,17.43,2.87,0.0,2.8612,0,0.179,0.1595,-0.9636,2022,12,Thursday,4,8.98,37.86,0
2022-12-23,14.2,10.47,18.25,5.47,0.0,4.1995,0,0.177,0.1595,-0.9566,2022,12,Friday,4,8.98,42.06,0
2022-12-24,15.91,12.23,21.57,0.0,0.0,5.9073,0,0.176,0.1596,-0.9496,2022,12,Saturday,4,8.98,47.97,0
2022-12-25,16.77,13.06,21.03,4.15,0.0,6.7657,0,0.178,0.1596,-0.9426,2022,12,Sunday,4,8.98,54.74,0
2022-12-26,15.87,11.94,20.67,5.21,0.0,5.8741,0,0.178,0.1597,-0.9355,2022,12,Monday,4,8.98,60.61,0
2022-12-27,17.47,13.88,22.73,18.63,0.0,7.4715,0,0.183,0.1597,-0.9285,2022,12,Tuesday,4,8.98,68.08,0
2022-12-28,18.44,13.87,24.09,1.5,0.0,8.4448,0,0.185,0.1598,-0.9216,2022,12,Wednesday,4,8.98,76.53,0
2022-12-29,19.81,16.39,23.86,1.64,0.0,9.8122,0,0.19,0.1598,-0.9147,2022,12,Thursday,4,8.98,86.34,0
2022-12-30,20.29,16.53,25.79,0.29,0.0,10.2883,0,0.198,0.1599,-0.9078,2022,12,Friday,4,8.98,96.63,0
2022-12-31,17.22,14.2,21.17,3.68,0.0,7.2246,0,0.209,0.1599,-0.9011,2022,12,Saturday,4,8.98,103.85,0
2023-01-01,15.77,11.93,20.9,1.0,0.0,5.7708,0,0.211,0.16,-0.8944,2023,1,Sunday,1,0.0,5.77,0
2023-01-02,15.01,11.82,20.12,1.15,0.0,5.0148,0,0.219,0.1601,-0.8879,2023,1,Monday,1,0.0,10.79,0
2023-01-03,17.22,12.69,22.87,0.38,0.0,7.2238,0,0.225,0.1601,-0.8815,2023,1,Tuesday,1,0.0,18.01,0
2023-01-04,17.78,14.36,22.23,0.23,0.0,7.7798,0,0.217,0.1602,-0.8752,2023,1,Wednesday,1,0.0,25.79,0
2023-01-05,13.93,10.0,18.04,2.64,0.0,3.9295,0,0.218,0.1602,-0.8691,2023,1,Thursday,1,0.0,29.72,0
2023-01-06,12.22,8.91,16.33,1.61,0.0,2.2233,0,0.225,0.1603,-0.8632,2023,1,Friday,1,0.0,31.94,0
2023-01-07,10.48,5.87,16.41,2.05,0.0,0.4835,0,0.227,0.1603,-0.8574,2023,1,Saturday,1,0.0,32.43,0
2023-01-08,8.79,5.32,13.25,2.43,1.2101,0.0,0,0.238,0.1604,-0.8519,2023,1,Sunday,1,1.21,32.43,0
2023-01-09,10.26,6.25,14.81,2.1,0.0,0.262,0,0.239,0.1604,-0.8466,2023,1,Monday,1,1.21,32.69,0
2023-01-10,9.21,5.26,13.48,0.0,0.7894,0.0,0,0.24,0.1605,-0.8414,2023,1,Tuesday,1,2.0,32.69,0
2023-01-11,9.15,5.28,13.38,0.85,0.8533,0.0,0,0.245,0.1605,-0.8366,2023,1,Wednesday,1,2.85,32.69,0
2023-01-12,7.75,4.54,12.92,1.96,2.253,0.0,0,0.249,0.1606,-0.8319,2023,1,Thursday,1,5.11,32.69,0
2023-01-13,10.38,5.44,15.71,12.39,0.0,0.3822,0,0.258,0.1607,-0.8275,2023,1,Friday,1,5.11,33.07,0
2023-01-14,7.53,3.13,12.36,0.85,2.4728,0.0,0,0.264,0.1607,-0.8233,2023,1,Saturday,1,7.58,33.07,0
2023-01-15,7.74,3.12,13.47,0.8,2.2573,0.0,0,0.27,0.1608,-0.8194,2023,1,Sunday,1,9.84,33.07,0
2023-01-16,9.45,4.9,14.71,5.42,0.5459,0.0,0,0.27,0.1608,-0.8158,2023,1,Monday,1,10.38,33.07,0
2023-01-17,12.48,7.51,17.76,12.99,0.0,2.4752,0,0.27,0.1609,-0.8125,2023,1,Tuesday,1,10.38,35.54,0
2023-01-18,15.93,11.36,21.34,1.68,0.0,5.9332,0,0.278,0.1609,-0.8094,2023,1,Wednesday,1,10.38,41.48,0
2023-01-19,14.84,9.94,19.66,1.24,0.0,4.843,0,0.285,0.161,-0.8066,2023,1,Thursday,1,10.38,46.32,0
2023-01-20,18.3,12.99,23.26,4.25,0.0,8.303,0,0.292,0.161,-0.8041,2023,1,Friday,1,10.38,54.62,0
2023-01-21,17.76,13.9,23.12,1.7,0.0,7.7564,0,0.3,0.1611,-0.8019,2023,1,Saturday,1,10.38,62.38,0
2023-01-22,16.02,11.52,20.02,1.4,0.0,6.0235,0,0.302,0.1611,-0.8,2023,1,Sunday,1,10.38,68.4,0
2023-01-23,14.5,10.23,19.25,1.98,0.0,4.5019,0,0.306,0.1612,-0.7984,2023,1,Monday,1,10.38,72.91,0
2023-01-24,12.1,7.88,17.54,0.84,0.0,2.1002,0,0.302,0.1613,-0.797,2023,1,Tuesday,1,10.38,75.01,0
2023-01-25,13.03,9.21,18.09,1.62,0.0,3.0315,0,0.301,0.1613,-0.796,2023,1,Wednesday,1,10.38,78.04,0
2023-01-26,11.72,7.94,16.87,0.62,0.0,1.7151,0,0.305,0.1614,-0.7953,2023,1,Thursday,1,10.38,79.75,0
2023-01-27,11.51,7.56,16.07,5.21,0.0,1.5085,0,0.308,0.1614,-0.7948,2023,1,Friday,1,10.38,81.26,0
2023-01-28,10.04,6.3,15.2,0.32,0.0,0.0422,0,0.308,0.1615,-0.7947,2023,1,Saturday,1,10.38,81.3,0
2023-01-29,12.2,8.15,17.37,0.0,0.0,2.1992,0,0.309,0.1615,-0.7948,2023,1,Sunday,1,10.38,83.5,0
2023-01-30,11.07,7.25,16.46,17.14,0.0,1.0671,0,0.319,0.1616,-0.7953,2023,1,Monday,1,10.38,84.57,0
2023-01-31,11.87,6.75,17.3,2.6,0.0,1.8672,0,0.323,0.1616,-0.796,2023,1,Tuesday,1,10.38,86.44,0
2023-02-01,9.56,5.25,14.75,0.0,0.4442,0.0,0,0.329,0.1617,-0.797,2023,2,Wednesday,1,0.44,0.0,0
2023-02-02,7.27,3.37,12.78,6.75,2.7349,0.0,0,0.319,0.1618,-0.7983,2023,2,Thursday,1,3.18,0.0,0
2023-02-03,9.61,5.7,14.68,9.78,0.39,0.0,0,0.319,0.1618,-0.7998,2023,2,Friday,1,3.57,0.0,0
2023-02-04,12.0,7.48,17.26,0.61,0.0,1.9994,0,0.316,0.1619,-0.8016,2023,2,Saturday,1,3.57,2.0,0
2023-02-05,11.86,7.19,16.89,0.77,0.0,1.8618,0,0.321,0.1619,-0.8037,2023,2,Sunday,1,3.57,3.86,0
2023-02-06,10.01,6.29,15.37,6.05,0.0,0.0052,0,0.32,0.162,-0.806,2023,2,Monday,1,3.57,3.87,0
2023-02-07,12.93,8.45,18.69,1.0,0.0,2.9261,0,0.324,0.162,-0.8085,2023,2,Tuesday,1,3.57,6.79,0
2023-02-08,14.3,9.83,19.97,0.82,0.0,4.2968,0,0.327,0.1621,-0.8113,2023,2,Wednesday,1,3.57,11.09,0
2023-02-09,11.77,7.61,16.59,0.58,0.0,1.7684,0,0.325,0.1621,-0.8142,2023,2,Thursday,1,3.57,12.86,0
2023-02-10,12.63,7.84,18.06,6.97,0.0,2.6301,0,0.33,0.1622,-0.8174,2023,2,Friday,1,3.57,15.49,0
2023-02-11,12.33,7.87,17.19,1.82,0.0,2.3336,0,0.325,0.1622,-0.8208,2023,2,Saturday,1,3.57,17.82,0
2023-02-12,12.82,8.71,17.73,4.45,0.0,2.8168,0,0.326,0.1623,-0.8244,2023,2,Sunday,1,3.57,20.64,0
2023-02-13,12.83,7.74,18.27,5.21,0.0,2.8338,0,0.331,0.1624,-0.8281,2023,2,Monday,1,3.57,23.47,0
2023-02-14,11.47,7.33,17.29,0.13,0.0,1.4683,0,0.339,0.1624,-0.832,2023,2,Tuesday,1,3.57,24.94,0
2023-02-15,9.38,5.29,14.6,16.54,0.6216,0.0,0,0.339,0.1625,-0.8361,2023,2,Wednesday,1,4.19,24.94,0
2023-02-16,11.45,7.79,16.7,10.08,0.0,1.4519,0,0.337,0.1625,-0.8403,2023,2,Thursday,1,4.19,26.39,0
2023-02-17,11.68,6.71,17.12,3.71,0.0,1.6787,0,0.346,0.1626,-0.8446,2023,2,Friday,1,4.19,28.07,0
2023-02-18,13.07,8.65,19.04,16.6,0.0,3.0709,0,0.348,0.1626,-0.849,2023,2,Saturday,1,4.19,31.14,0
2023-02-19,14.11,8.8,19.78,6.7,0.0,4.1061,0,0.35,0.1627,-0.8534,2023,2,Sunday,1,4.19,35.25,0
2023-02-20,13.9,10.63,18.18,0.41,0.0,3.902,0,0.356,0.1627,-0.858,2023,2,Monday,1,4.19,39.15,0
2023-02-21,12.93,7.85,19.45,0.0,0.0,2.9251,0,0.364,0.1628,-0.8626,2023,2,Tuesday,1,4.19,42.08,0
2023-02-22,13.99,8.94,20.23,3.65,0.0,3.9946,0,0.364,0.1628,-0.8673,2023,2,Wednesday,1,4.19,46.07,0
2023-02-23,12.88,8.81,18.23,1.08,0.0,2.8775,0,0.365,0.1629,-0.872,2023,2,Thursday,1,4.19,48.95,0
2023-02-24,15.27,10.96,20.46,10.5,0.0,5.2727,0,0.367,0.163,-0.8766,2023,2,Friday,1,4.19,54.22,0
2023-02-25,17.82,13.09,24.14,0.52,0.0,7.816,0,0.38,0.163,-0.8813,2023,2,Saturday,1,4.19,62.04,0
2023-02-26,18.21,13.5,23.9,4.64,0.0,8.2051,0,0.38,0.1631,-0.886,2023,2,Sunday,1,4.19,70.24,0
2023-02-27,16.31,11.61,22.66,7.64,0.0,6.3051,0,0.387,0.1631,-0.8905,2023,2,Monday,1,4.19,76.55,0
2023-02-28,15.36,10.64,20.62,5.86,0.0,5.3611,0,0.386,0.1632,-0.8951,2023,2,Tuesday,1,4.19,81.91,0
2023-03-01,13.2,9.14,18.73,1.32,0.0,3.2036,0,0.39,0.1632,-0.8995,2023,3,Wednesday,1,0.0,3.2,0
2023-03-02,13.0,8.21,18.83,0.0,0.0,3.0029,0,0.39,0.1633,-0.9039,2023,3,Thursday,1,0.0,6.21,0
2023-03-03,12.62,7.86,18.53,8.89,0.0,2.6216,0,0.398,0.1633,-0.9081,2023,3,Friday,1,0.0,8.83,0
2023-03-04,13.78,8.74,20.23,4.81,0.0,3.7822,0,0.39,0.1634,-0.9122,2023,3,Saturday,1,0.0,12.61,0
2023-03-05,15.14,10.29,20.86,1.73,0.0,5.1395,0,0.39,0.1634,-0.9161,2023,3,Sunday,1,0.0,17.75,0
2023-03-06,15.36,10.95,21.24,1.82,0.0,5.3557,0,0.392,0.1635,-0.9198,2023,3,Monday,1,0.0,23.11,0
2023-03-07,13.84,9.7,19.31,0.01,0.0,3.8383,0,0.401,0.1636,-0.9234,2023,3,Tuesday,1,0.0,26.94,0
2023-03-08,13.17,9.31,18.37,2.39,0.0,3.1711,0,0.397,0.1636,-0.9267,2023,3,Wednesday,1,0.0,30.11,0
2023-03-09,16.58,11.65,22.37,1.65,0.0,6.5772,0,0.399,0.1637,-0.9298,2023,3,Thursday,1,0.0,36.69,0
2023-03-10,15.55,11.08,21.24,8.71,0.0,5.5484,0,0.397,0.1637,-0.9326,2023,3,Friday,1,0.0,42.24,0
2023-03-11,13.83,9.94,19.97,1.83,0.0,3.8349,0,0.408,0.1638,-0.9352,2023,3,Saturday,1,0.0,46.08,0
2023-03-12,12.82,8.86,18.0,9.23,0.0,2.8204,0,0.399,0.1638,-0.9375,2023,3,Sunday,1,0.0,48.9,0
2023-03-13,10.31,6.25,15.35,3.96,0.0,0.308,0,0.401,0.1639,-0.9394,2023,3,Monday,1,0.0,49.2,0
2023-03-14,9.18,4.57,15.03,1.72,0.8249,0.0,0,0.405,0.1639,-0.941,2023,3,Tuesday,1,0.82,49.2,0
2023-03-15,10.41,5.87,14.98,4.42,0.0,0.4089,0,0.409,0.164,-0.9423,2023,3,Wednesday,1,0.82,49.61,0
2023-03-16,10.95,6.21,16.51,11.95,0.0,0.947,0,0.41,0.1641,-0.9432,2023,3,Thursday,1,0.82,50.56,0
2023-03-17,13.68,8.62,19.44,3.78,0.0,3.6769,0,0.414,0.1641,-0.9437,2023,3,Friday,1,0.82,54.24,0
2023-03-18,16.25,11.87,21.95,4.5,0.0,6.2472,0,0.411,0.1642,-0.9438,2023,3,Saturday,1,0.82,60.48,0
2023-03-19,15.22,10.28,20.58,0.78,0.0,5.2162,0,0.412,0.1642,-0.9435,2023,3,Sunday,1,0.82,65.7,0
2023-03-20,9.92,4.68,15.52,0.1,0.0842,0.0,0,0.413,0.1643,-0.9428,2023,3,Monday,1,0.91,65.7,0
2023-03-21,9.5,5.0,15.2,0.0,0.5035,0.0,0,0.416,0.1643,-0.9415,2023,3,Tuesday,1,1.41,65.7,0
2023-03-22,7.29,3.34,12.77,0.88,2.7124,0.0,0,0.421,0.1644,-0.9399,2023,3,Wednesday,1,4.12,65.7,0
2023-03-23,7.96,3.5,13.22,2.09,2.0404,0.0,0,0.434,0.1644,-0.9377,2023,3,Thursday,1,6.17,65.7,0
2023-03-24,10.95,5.71,16.19,4.97,0.0,0.9521,0,0.441,0.1645,-0.935,2023,3,Friday,1,6.17,66.65,0
2023-03-25,11.19,6.69,17.1,0.62,0.0,1.1932,0,0.443,0.1645,-0.9318,2023,3,Saturday,1,6.17,67.85,0
2023-03-26,11.42,7.26,16.7,3.13,0.0,1.4223,0,0.443,0.1646,-0.928,2023,3,Sunday,1,6.17,69.27,0
2023-03-27,10.68,5.82,15.92,0.34,0.0,0.6774,0,0.446,0.1647,-0.9237,2023,3,Monday,1,6.17,69.94,0
2023-03-28,10.52,5.64,17.05,0.51,0.0,0.5165,0,0.443,0.1647,-0.9189,2023,3,Tuesday,1,6.17,70.46,0
2023-03-29,8.41,4.14,13.56,1.46,1.5874,0.0,0,0.45,0.1648,-0.9134,2023,3,Wednesday,1,7.75,70.46,0
2023-03-30,7.98,2.79,13.85,4.56,2.0161,0.0,0,0.443,0.1648,-0.9074,2023,3,Thursday,1,9.77,70.46,0
2023-03-31,9.78,6.24,14.54,11.69,0.2221,0.0,0,0.441,0.1649,-0.9008,2023,3,Friday,1,9.99,70.46,0
2023-04-01,9.26,5.56,14.61,0.44,0.7444,0.0,0,0.449,0.1649,-0.8935,2023,4,Saturday,2,0.74,0.0,0
2023-04-02,10.44,5.73,16.28,0.06,0.0,0.4414,0,0.451,0.165,-0.8856,2023,4,Sunday,2,0.74,0.44,0
2023-04-03,10.83,6.2,16.72,5.77,0.0,0.8272,0,0.452,0.165,-0.8771,2023,4,Monday,2,0.74,1.27,0
2023-04-04,13.16,8.13,18.45,0.53,0.0,3.1634,0,0.458,0.1651,-0.8679,2023,4,Tuesday,2,0.74,4.43,0
2023-04-05,12.69,8.27,19.25,2.8,0.0,2.6912,0,0.47,0.1651,-0.8581,2023,4,Wednesday,2,0.74,7.12,0
2023-04-06,10.93,6.27,16.75,0.0,0.0,0.927,0,0.471,0.1652,-0.8476,2023,4,Thursday,2,0.74,8.05,0
2023-04-07,14.02,9.44,19.95,0.81,0.0,4.0224,0,0.47,0.1653,-0.8364,2023,4,Friday,2,0.74,12.07,0
2023-04-08,13.3,8.76,18.62,3.26,0.0,3.3002,0,0.476,0.1653,-0.8245,2023,4,Saturday,2,0.74,15.37,0
2023-04-09,10.45,6.58,16.32,9.39,0.0,0.4512,0,0.474,0.1654,-0.8119,2023,4,Sunday,2,0.74,15.82,0
2023-04-10,8.79,4.7,13.67,0.55,1.2138,0.0,0,0.477,0.1654,-0.7987,2023,4,Monday,2,1.96,15.82,0
2023-04-11,9.76,5.79,15.76,12.18,0.2435,0.0,0,0.476,0.1655,-0.7847,2023,4,Tuesday,2,2.2,15.82,0
2023-04-12,9.09,4.17,14.64,3.34,0.9097,0.0,0,0.479,0.1655,-0.7701,2023,4,Wednesday,2,3.11,15.82,0
2023-04-13,7.04,3.31,12.32,21.6,2.9583,0.0,0,0.483,0.1656,-0.7547,2023,4,Thursday,2,6.07,15.82,0
2023-04-14,9.87,4.88,15.44,2.86,0.1318,0.0,0,0.482,0.1656,-0.7386,2023,4,Friday,2,6.2,15.82,0
2023-04-15,11.01,5.15,17.31,0.0,0.0,1.0114,0,0.485,0.1657,-0.7218,2023,4,Saturday,2,6.2,16.84,0
2023-04-16,9.9,4.74,15.05,4.08,0.0989,0.0,0,0.497,0.1657,-0.7043,2023,4,Sunday,2,6.3,16.84,0
2023-04-17,9.15,5.96,13.53,4.57,0.846,0.0,0,0.496,0.1658,-0.686,2023,4,Monday,2,7.15,16.84,0
2023-04-18,11.03,6.76,16.05,5.06,0.0,1.0275,0,0.499,0.1659,-0.6671,2023,4,Tuesday,2,7.15,17.86,0
2023-04-19,17.31,12.76,22.65,2.88,0.0,7.3113,0,0.493,0.1659,-0.6474,2023,4,Wednesday,2,7.15,25.17,0
2023-04-20,16.53,13.32,22.12,3.27,0.0,6.5339,0,0.502,0.166,-0.627,2023,4,Thursday,2,7.15,31.71,0
2023-04-21,16.54,11.1,23.38,17.99,0.0,6.5392,0,0.507,0.166,-0.6059,2023,4,Friday,2,7.15,38.25,0
2023-04-22,13.98,10.13,19.33,0.19,0.0,3.9845,0,0.517,0.1661,-0.5841,2023,4,Saturday,2,7.15,42.23,0
2023-04-23,14.92,10.54,20.12,4.74,0.0,4.9158,0,0.521,0.1661,-0.5616,2023,4,Sunday,2,7.15,47.15,0
2023-04-24,15.54,10.47,21.43,4.58,0.0,5.5369,0,0.519,0.1662,-0.5384,2023,4,Monday,2,7.15,52.68,0
2023-04-25,16.23,11.39,22.02,3.61,0.0,6.2293,0,0.519,0.1662,-0.5145,2023,4,Tuesday,2,7.15,58.91,0
2023-04-26,17.27,12.97,21.61,0.0,0.0,7.2726,0,0.515,0.1663,-0.4899,2023,4,Wednesday,2,7.15,66.19,0
2023-04-27,16.92,13.18,21.28,0.0,0.0,6.92,0,0.522,0.1664,-0.4647,2023,4,Thursday,2,7.15,73.11,0
2023-04-28,12.96,8.43,18.21,2.8,0.0,2.9576,0,0.516,0.1664,-0.4388,2023,4,Friday,2,7.15,76.06,0
2023-04-29,13.23,8.58,19.39,3.65,0.0,3.2281,0,0.516,0.1665,-0.4122,2023,4,Saturday,2,7.15,79.29,0
2023-04-30,11.85,6.91,18.46,2.8,0.0,1.8458,0,0.519,0.1665,-0.3849,2023,4,Sunday,2,7.15,81.14,0
2023-05-01,10.29,5.04,15.71,4.46,0.0,0.2868,0,0.522,0.1666,-0.3571,2023,5,Monday,2,0.0,0.29,0
2023-05-02,8.73,4.91,14.23,0.0,1.2684,0.0,0,0.522,0.1666,-0.3286,2023,5,Tuesday,2,1.27,0.29,0
2023-05-03,8.22,3.97,13.79,0.0,1.7848,0.0,0,0.519,0.1667,-0.2994,2023,5,Wednesday,2,3.05,0.29,0
2023-05-04,8.5,3.45,14.14,11.36,1.5045,0.0,0,0.529,0.1667,-0.2697,2023,5,Thursday,2,4.56,0.29,0
2023-05-05,11.02,6.69,15.41,21.55,0.0,1.0163,0,0.524,0.1668,-0.2394,2023,5,Friday,2,4.56,1.3,0
2023-05-06,12.54,7.97,19.17,0.99,0.0,2.5368,0,0.527,0.1668,-0.2086,2023,5,Saturday,2,4.56,3.84,0
2023-05-07,16.31,12.32,22.45,0.94,0.0,6.3086,0,0.529,0.1669,-0.1772,2023,5,Sunday,2,4.56,10.15,0
2023-05-08,16.28,12.67,21.35,1.0,0.0,6.285,0,0.522,0.167,-0.1452,2023,5,Monday,2,4.56,16.43,0
2023-05-09,16.87,12.1,22.75,36.76,0.0,6.869,0,0.531,0.167,-0.1127,2023,5,Tuesday,2,4.56,23.3,0
2023-05-10,16.72,13.12,21.91,1.46,0.0,6.7169,0,0.534,0.1671,-0.0797,2023,5,Wednesday,2,4.56,30.02,0
2023-05-11,14.98,11.11,20.68,0.55,0.0,4.9848,0,0.547,0.1671,-0.0463,2023,5,Thursday,2,4.56,35.0,0
2023-05-12,15.66,12.2,20.34,1.12,0.0,5.6635,0,0.547,0.1672,-0.0123,2023,5,Friday,2,4.56,40.67,0
2023-05-13,14.57,9.94,20.59,1.41,0.0,4.5735,0,0.546,0.1672,0.022,2023,5,Saturday,2,4.56,45.24,0
2023-05-14,9.05,4.81,15.16,3.61,0.9527,0.0,0,0.549,0.1673,0.0569,2023,5,Sunday,2,5.51,45.24,0
2023-05-15,6.98,2.64,12.5,2.96,3.0232,0.0,0,0.548,0.1673,0.0921,2023,5,Monday,2,8.53,45.24,0
2023-05-16,5.67,0.77,11.21,0.0,4.3345,0.0,1,0.547,0.1674,0.1276,2023,5,Tuesday,2,12.87,45.24,1
2023-05-17,7.81,3.63,12.8,11.78,2.1876,0.0,0,0.546,0.1674,0.1636,2023,5,Wednesday,2,15.06,45.24,1
2023-05-18,8.47,4.21,13.27,2.43,1.5263,0.0,0,0.548,0.1675,0.1999,2023,5,Thursday,2,16.58,45.24,1
2023-05-19,8.08,3.37,13.57,3.01,1.9165,0.0,0,0.552,0.1676,0.2365,2023,5,Friday,2,18.5,45.24,1
2023-05-20,11.14,6.67,15.66,0.35,0.0,1.1438,0,0.552,0.1676,0.2733,2023,5,Saturday,2,18.5,46.38,1
2023-05-21,11.24,6.83,15.75,2.14,0.0,1.2426,0,0.554,0.1677,0.3105,2023,5,Sunday,2,18.5,47.63,1
2023-05-22,11.31,6.63,17.22,0.17,0.0,1.3149,0,0.555,0.1677,0.3478,2023,5,Monday,2,18.5,48.94,1
2023-05-23,11.96,8.45,16.69,6.85,0.0,1.9565,0,0.558,0.1678,0.3854,2023,5,Tuesday,2,18.5,50.9,1
2023-05-24,12.68,8.27,17.56,0.0,0.0,2.6842,0,0.564,0.1678,0.4232,2023,5,Wednesday,2,18.5,53.58,1
