fecha,estacion_id,t_promedio_c,t_minima_c,t_maxima_c,hdd,cdd,hdd_acumulado,evento_helada,enso_index,precipitacion_mm
2023-11-02,EST003,13.98,9.54,18.22,0.0,3.98,0.0,0,-0.834,0.4
2023-11-03,EST001,17.03,13.01,21.69,0.0,7.03,0.0,0,-0.951,12.81
2023-11-03,EST002,9.56,6.2,15.18,0.44,0.0,0.44,0,-0.492,6.87
2023-11-03,EST003,17.24,12.48,20.66,0.0,7.24,0.0,0,-0.75,4.92
2023-11-04,EST001,17.74,15.84,24.54,0.0,7.74,0.0,0,-0.611,6.51
2023-11-04,EST002,11.99,9.25,18.12,0.0,1.99,0.44,0,-0.469,6.92
2023-11-04,EST003,12.69,9.59,15.35,0.0,2.69,0.0,0,-0.419,5.27
2023-11-05,EST001,10.16,6.97,14.46,0.0,0.16,0.0,0,-1.102,1.55
2023-11-05,EST002,9.41,6.03,13.3,0.59,0.0,1.03,0,-1.145,10.07
2023-11-05,EST003,15.85,13.02,21.26,0.0,5.85,0.0,0,-0.532,7.57
2023-11-06,EST001,10.52,4.88,14.7,0.0,0.52,0.0,0,-1.05,6.17
2023-11-06,EST002,15.47,7.59,18.67,0.0,5.47,1.03,0,-0.44,2.77
2023-11-06,EST003,14.68,12.89,17.79,0.0,4.68,0.0,0,-0.882,4.24
2023-11-07,EST001,10.97,5.98,17.51,0.0,0.97,0.0,0,-0.461,8.86
2023-11-07,EST002,13.28,11.11,20.33,0.0,3.28,1.03,0,-0.823,6.73
2023-11-07,EST003,16.65,11.96,19.41,0.0,6.65,0.0,0,-0.917,7.97
2023-11-08,EST001,12.15,8.03,18.29,0.0,2.15,0.0,0,-0.424,4.84
2023-11-08,EST002,11.72,8.19,18.01,0.0,1.72,1.03,0,-0.467,3.23
2023-11-08,EST003,15.43,11.62,19.15,0.0,5.43,0.0,0,-0.86,1.06
2023-11-09,EST001,11.89,6.04,15.68,0.0,1.89,0.0,0,-0.568,2.03
2023-11-09,EST002,11.59,9.86,16.26,0.0,1.59,1.03,0,-0.682,5.62
2023-11-09,EST003,13.28,11.08,19.91,0.0,3.28,0.0,0,-0.561,4.6
2023-11-10,EST001,12.55,9.33,17.88,0.0,2.55,0.0,0,-0.473,1.24
2023-11-10,EST002,10.89,7.27,16.27,0.0,0.89,1.03,0,-0.258,1.68
2023-11-10,EST003,11.48,8.25,15.28,0.0,1.48,0.0,0,-0.72,6.31
2023-11-11,EST001,9.94,5.3,12.39,0.06,0.0,0.06,0,-0.775,3.01
2023-11-11,EST002,16.43,12.84,18.13,0.0,6.43,1.03,0,-1.206,4.1
2023-11-11,EST003,14.25,9.69,19.5,0.0,4.25,0.0,0,-0.258,2.38
2023-11-12,EST001,14.81,13.26,18.45,0.0,4.81,0.06,0,-1.14,3.18
2023-11-12,EST002,12.12,7.95,17.21,0.0,2.12,1.03,0,-0.876,3.43
2023-11-12,EST003,8.98,2.94,13.52,1.02,0.0,1.02,0,-0.744,8.77
2023-11-13,EST001,9.46,7.15,12.82,0.54,0.0,0.6,0,-0.609,5.29
2023-11-13,EST002,14.09,6.23,15.72,0.0,4.09,1.03,0,-0.406,2.33
2023-11-13,EST003,11.25,8.18,14.89,0.0,1.25,1.02,0,-0.083,6.53
2023-11-14,EST001,12.63,6.6,15.36,0.0,2.63,0.6,0,-0.978,2.53
2023-11-14,EST002,10.49,6.25,15.64,0.0,0.49,1.03,0,-0.534,0.23
2023-11-14,EST003,14.73,10.37,20.83,0.0,4.73,1.02,0,-1.147,4.93
2023-11-15,EST001,9.6,6.2,15.4,0.4,0.0,1.0,0,-0.542,1.45
2023-11-15,EST002,12.26,10.56,18.99,0.0,2.26,1.03,0,-0.631,7.36
2023-11-15,EST003,11.4,8.19,15.25,0.0,1.4,1.02,0,-0.306,1.87
2023-11-16,EST001,14.18,10.75,16.22,0.0,4.18,1.0,0,-0.731,0.46
2023-11-16,EST002,12.32,10.11,18.71,0.0,2.32,1.03,0,-0.587,3.47
2023-11-16,EST003,14.36,8.91,19.33,0.0,4.36,1.02,0,-0.791,1.32
2023-11-17,EST001,10.85,7.78,16.01,0.0,0.85,1.0,0,-0.653,6.06
2023-11-17,EST002,10.71,6.8,17.49,0.0,0.71,1.03,0,-0.447,3.82
2023-11-17,EST003,11.22,8.17,14.94,0.0,1.22,1.02,0,-0.712,6.27
2023-11-18,EST001,12.02,10.04,19.67,0.0,2.02,1.0,0,-0.444,0.22
2023-11-18,EST002,11.14,6.97,18.7,0.0,1.14,1.03,0,-0.872,6.93
2023-11-18,EST003,16.22,13.16,20.8,0.0,6.22,1.02,0,-0.85,3.39
2023-11-19,EST001,12.48,7.49,19.12,0.0,2.48,1.0,0,-0.754,1.9
2023-11-19,EST002,12.19,7.75,17.56,0.0,2.19,1.03,0,-0.627,4.37
2023-11-19,EST003,16.51,11.94,20.95,0.0,6.51,1.02,0,-0.679,3.49
2023-11-20,EST001,16.66,12.93,21.63,0.0,6.66,1.0,0,-0.664,7.3
2023-11-20,EST002,17.14,12.46,22.26,0.0,7.14,1.03,0,-0.508,3.15
2023-11-20,EST003,14.58,10.38,20.22,0.0,4.58,1.02,0,-0.732,2.85
2023-11-21,EST001,11.54,6.01,15.97,0.0,1.54,1.0,0,0.116,5.29
2023-11-21,EST002,9.05,5.24,13.07,0.95,0.0,1.98,0,-1.167,8.8
2023-11-21,EST003,14.48,9.68,19.73,0.0,4.48,1.02,0,-0.923,2.55
2023-11-22,EST001,14.67,12.25,15.87,0.0,4.67,1.0,0,-0.566,3.57
2023-11-22,EST002,12.58,7.49,18.54,0.0,2.58,1.98,0,-0.42,7.59
2023-11-22,EST003,8.92,4.16,14.86,1.08,0.0,2.1,0,-0.87,0.51
2023-11-23,EST001,10.71,7.7,16.84,0.0,0.71,1.0,0,-0.671,1.43
2023-11-23,EST002,10.71,5.03,15.73,0.0,0.71,1.98,0,-0.541,3.67
2023-11-23,EST003,15.95,13.07,22.92,0.0,5.95,2.1,0,-0.424,3.52
2023-11-24,EST001,18.82,16.4,23.29,0.0,8.82,1.0,0,-0.846,6.86
2023-11-24,EST002,16.46,9.96,23.3,0.0,6.46,1.98,0,-0.535,2.9
2023-11-24,EST003,8.54,1.49,14.24,1.46,0.0,3.56,1,-0.623,7.98
2023-11-25,EST001,10.14,5.53,14.88,0.0,0.14,1.0,0,-0.273,3.81
2023-11-25,EST002,8.61,4.5,15.18,1.39,0.0,3.37,0,-0.473,6.33
2023-11-25,EST003,10.11,6.15,14.17,0.0,0.11,3.56,0,-0.241,4.09
2023-11-26,EST001,14.3,8.67,20.34,0.0,4.3,1.0,0,-0.371,1.01
2023-11-26,EST002,12.23,9.03,16.71,0.0,2.23,3.37,0,-0.566,1.06
2023-11-26,EST003,7.83,4.83,13.12,2.17,0.0,5.73,0,-0.858,4.05
2023-11-27,EST001,17.32,11.79,24.79,0.0,7.32,1.0,0,-0.325,7.5
2023-11-27,EST002,10.43,7.4,11.32,0.0,0.43,3.37,0,-0.086,8.62
2023-11-27,EST003,11.34,7.72,15.21,0.0,1.34,5.73,0,-0.327,7.37
2023-11-28,EST001,8.21,3.6,12.79,1.79,0.0,2.79,0,-0.396,5.38
2023-11-28,EST002,11.77,7.93,16.45,0.0,1.77,3.37,0,-0.139,5.26
2023-11-28,EST003,13.27,11.18,17.7,0.0,3.27,5.73,0,-0.161,4.11
2023-11-29,EST001,14.22,7.57,20.78,0.0,4.22,2.79,0,-0.391,2.47
2023-11-29,EST002,5.86,2.11,10.37,4.14,0.0,7.51,0,-0.302,3.54
2023-11-29,EST003,11.92,10.59,15.51,0.0,1.92,5.73,0,-0.276,9.15
2023-11-30,EST001,12.33,7.84,18.76,0.0,2.33,2.79,0,-0.65,5.1
2023-11-30,EST002,10.39,5.09,15.62,0.0,0.39,7.51,0,-0.317,1.65
2023-11-30,EST003,14.49,7.36,17.98,0.0,4.49,5.73,0,-0.509,4.69
2023-12-01,EST001,14.54,11.38,15.29,0.0,4.54,0.0,0,0.013,6.28
2023-12-01,EST002,7.88,4.79,15.23,2.12,0.0,2.12,0,0.039,6.82
2023-12-01,EST003,12.28,8.16,17.08,0.0,2.28,0.0,0,-0.057,1.37
2023-12-02,EST001,10.56,5.04,15.49,0.0,0.56,0.0,0,0.031,1.99
2023-12-02,EST002,12.1,9.48,17.11,0.0,2.1,2.12,0,-0.827,2.54
2023-12-02,EST003,9.13,4.09,15.2,0.87,0.0,0.87,0,-0.902,8.0
2023-12-03,EST001,18.81,14.74,22.85,0.0,8.81,0.0,0,0.476,0.04
2023-12-03,EST002,12.29,8.02,19.31,0.0,2.29,2.12,0,-0.263,2.5
2023-12-03,EST003,10.34,6.85,13.83,0.0,0.34,0.87,0,-0.356,2.31
2023-12-04,EST001,8.83,2.95,13.08,1.17,0.0,1.17,0,-0.739,3.5
2023-12-04,EST002,12.41,11.03,17.91,0.0,2.41,2.12,0,-0.673,9.13
2023-12-04,EST003,14.03,10.63,17.91,0.0,4.03,0.87,0,-0.39,5.84
2023-12-05,EST001,12.51,8.84,17.6,0.0,2.51,1.17,0,-0.527,2.97
2023-12-05,EST002,7.03,1.57,12.48,2.97,0.0,5.09,1,-0.578,9.7
2023-12-05,EST003,12.94,10.49,19.23,0.0,2.94,0.87,0,-0.227,5.18
2023-12-06,EST001,11.51,6.83,16.12,0.0,1.51,1.17,0,-0.167,1.71
2023-12-06,EST002,11.16,4.58,15.01,0.0,1.16,5.09,0,-0.515,2.66
2023-12-06,EST003,9.68,8.99,14.33,0.32,0.0,1.19,0,-0.293,3.84
2023-12-07,EST001,12.21,8.15,18.74,0.0,2.21,1.17,0,-0.378,2.28
2023-12-07,EST002,11.54,6.67,18.66,0.0,1.54,5.09,0,-0.51,4.3
2023-12-07,EST003,13.57,11.06,18.6,0.0,3.57,1.19,0,-0.761,1.31
2023-12-08,EST001,13.49,10.07,18.79,0.0,3.49,1.17,0,-0.314,1.07
2023-12-08,EST002,12.13,9.98,19.22,0.0,2.13,5.09,0,-0.715,3.41
2023-12-08,EST003,10.11,5.25,14.61,0.0,0.11,1.19,0,-0.464,6.56
2023-12-09,EST001,12.64,7.87,16.17,0.0,2.64,1.17,0,-0.717,4.32
2023-12-09,EST002,11.44,6.5,16.32,0.0,1.44,5.09,0,-0.234,0.87
2023-12-09,EST003,17.44,13.69,23.49,0.0,7.44,1.19,0,-0.547,4.92
2023-12-10,EST001,9.31,4.63,13.78,0.69,0.0,1.86,0,-0.274,6.09
2023-12-10,EST002,9.16,6.19,14.85,0.84,0.0,5.93,0,0.347,3.59
2023-12-10,EST003,14.2,10.36,22.11,0.0,4.2,1.19,0,-0.807,4.28
2023-12-11,EST001,8.51,8.27,13.96,1.49,0.0,3.35,0,-0.228,3.15
2023-12-11,EST002,11.97,3.32,16.58,0.0,1.97,5.93,0,-0.117,2.05
2023-12-11,EST003,13.46,9.82,17.84,0.0,3.46,1.19,0,0.276,7.53
2023-12-12,EST001,12.91,12.37,17.37,0.0,2.91,3.35,0,0.554,3.31
2023-12-12,EST002,15.0,8.84,20.33,0.0,5.0,5.93,0,-0.51,3.31
2023-12-12,EST003,14.43,11.65,19.69,0.0,4.43,1.19,0,-0.632,3.2
2023-12-13,EST001,12.65,8.25,15.98,0.0,2.65,3.35,0,0.115,2.21
2023-12-13,EST002,8.05,4.21,13.1,1.95,0.0,7.88,0,-0.196,8.09
2023-12-13,EST003,12.13,8.31,15.48,0.0,2.13,1.19,0,0.002,4.55
2023-12-14,EST001,11.52,10.38,18.69,0.0,1.52,3.35,0,-0.599,2.23
2023-12-14,EST002,13.14,10.93,15.9,0.0,3.14,7.88,0,-0.868,6.16
2023-12-14,EST003,11.36,2.97,14.87,0.0,1.36,1.19,0,-0.507,2.3
2023-12-15,EST001,13.18,9.89,19.1,0.0,3.18,3.35,0,-0.511,0.14
2023-12-15,EST002,7.74,7.08,11.96,2.26,0.0,10.14,0,-0.308,2.11
2023-12-15,EST003,15.83,9.99,20.33,0.0,5.83,1.19,0,-0.756,2.3
2023-12-16,EST001,11.07,8.06,15.02,0.0,1.07,3.35,0,-0.4,2.84
2023-12-16,EST002,10.65,6.34,16.19,0.0,0.65,10.14,0,-0.477,7.81
2023-12-16,EST003,10.27,8.7,15.84,0.0,0.27,1.19,0,-0.45,4.96
2023-12-17,EST001,6.56,0.47,12.57,3.44,0.0,6.79,1,-0.641,0.44
2023-12-17,EST002,16.42,13.53,20.17,0.0,6.42,10.14,0,-0.871,2.95
2023-12-17,EST003,12.15,7.08,15.05,0.0,2.15,1.19,0,-0.647,5.35
2023-12-18,EST001,15.09,13.45,21.71,0.0,5.09,6.79,0,-0.166,7.28
2023-12-18,EST002,12.06,11.84,16.83,0.0,2.06,10.14,0,0.141,1.32
2023-12-18,EST003,11.75,8.01,12.4,0.0,1.75,1.19,0,0.324,1.3
2023-12-19,EST001,13.83,9.96,20.72,0.0,3.83,6.79,0,-0.042,3.3
2023-12-19,EST002,10.01,4.81,12.2,0.0,0.01,10.14,0,0.03,0.7
2023-12-19,EST003,15.85,11.61,21.82,0.0,5.85,1.19,0,-0.139,1.26
2023-12-20,EST001,10.42,5.41,15.67,0.0,0.42,6.79,0,0.204,5.21
2023-12-20,EST002,9.82,7.01,14.97,0.18,0.0,10.32,0,-0.845,9.02
2023-12-20,EST003,13.82,7.98,16.45,0.0,3.82,1.19,0,0.223,10.69
2023-12-21,EST001,9.27,4.11,14.27,0.73,0.0,7.52,0,-0.6,5.48
2023-12-21,EST002,14.32,11.22,21.07,0.0,4.32,10.32,0,-0.637,0.48
2023-12-21,EST003,13.06,9.02,16.99,0.0,3.06,1.19,0,0.106,5.59
2023-12-22,EST001,14.72,10.9,20.62,0.0,4.72,7.52,0,-0.257,10.16
2023-12-22,EST002,10.21,3.05,15.26,0.0,0.21,10.32,0,-0.536,8.1
2023-12-22,EST003,13.03,7.75,19.87,0.0,3.03,1.19,0,-0.022,2.22
2023-12-23,EST001,15.01,11.01,21.04,0.0,5.01,7.52,0,-0.756,5.34
2023-12-23,EST002,10.64,4.16,16.57,0.0,0.64,10.32,0,-0.038,5.46
2023-12-23,EST003,10.22,3.79,18.21,0.0,0.22,1.19,0,0.008,8.77
2023-12-24,EST001,11.15,8.35,16.21,0.0,1.15,7.52,0,0.034,2.82
2023-12-24,EST002,13.58,9.12,17.08,0.0,3.58,10.32,0,0.059,6.59
2023-12-24,EST003,13.15,7.42,16.32,0.0,3.15,1.19,0,0.044,0.49
2023-12-25,EST001,9.78,6.73,13.37,0.22,0.0,7.74,0,-0.247,3.36
2023-12-25,EST002,14.33,10.81,16.95,0.0,4.33,10.32,0,0.26,1.49
2023-12-25,EST003,12.57,7.9,17.87,0.0,2.57,1.19,0,0.246,5.44
2023-12-26,EST001,10.42,3.15,15.71,0.0,0.42,7.74,0,-0.113,6.89
2023-12-26,EST002,12.86,8.26,21.6,0.0,2.86,10.32,0,-0.151,3.05
2023-12-26,EST003,13.01,7.4,15.75,0.0,3.01,1.19,0,-0.658,2.24
2023-12-27,EST001,8.49,5.13,14.24,1.51,0.0,9.25,0,-0.322,0.28
2023-12-27,EST002,12.41,7.12,14.87,0.0,2.41,10.32,0,0.191,6.45
2023-12-27,EST003,15.11,9.28,23.41,0.0,5.11,1.19,0,-0.162,4.33
2023-12-28,EST001,11.53,7.53,18.83,0.0,1.53,9.25,0,-0.445,1.42
2023-12-28,EST002,15.68,10.15,20.14,0.0,5.68,10.32,0,0.215,5.02
2023-12-28,EST003,16.47,12.36,23.01,0.0,6.47,1.19,0,0.751,5.79
2023-12-29,EST001,12.69,7.61,17.14,0.0,2.69,9.25,0,0.689,4.54
2023-12-29,EST002,11.56,8.81,18.21,0.0,1.56,10.32,0,0.233,2.51
2023-12-29,EST003,14.16,12.42,19.44,0.0,4.16,1.19,0,0.108,9.12
2023-12-30,EST001,10.64,8.56,14.3,0.0,0.64,9.25,0,-0.415,8.01
2023-12-30,EST002,16.11,11.63,22.94,0.0,6.11,10.32,0,0.026,3.71
2023-12-30,EST003,11.89,8.36,14.57,0.0,1.89,1.19,0,0.066,3.88
2023-12-31,EST001,14.43,10.29,19.19,0.0,4.43,9.25,0,-0.261,4.22
2023-12-31,EST002,14.09,11.81,19.22,0.0,4.09,10.32,0,0.07,1.85
2023-12-31,EST003,11.25,6.9,14.55,0.0,1.25,1.19,0,0.105,1.31
2024-01-01,EST001,15.23,7.72,18.94,0.0,5.23,0.0,0,0.174,1.82
2024-01-01,EST002,14.84,12.74,20.56,0.0,4.84,0.0,0,-0.248,3.38
2024-01-01,EST003,10.14,4.91,13.88,0.0,0.14,0.0,0,0.179,2.97
2024-01-02,EST001,12.28,8.06,16.14,0.0,2.28,0.0,0,0.091,8.59
2024-01-02,EST002,10.29,4.53,17.54,0.0,0.29,0.0,0,-0.217,0.37
2024-01-02,EST003,13.47,10.29,21.27,0.0,3.47,0.0,0,0.038,1.59
2024-01-03,EST001,9.7,4.07,13.84,0.3,0.0,0.3,0,0.054,6.87
2024-01-03,EST002,11.03,7.1,16.01,0.0,1.03,0.0,0,0.246,5.77
2024-01-03,EST003,12.17,8.07,16.61,0.0,2.17,0.0,0,-0.402,4.77
2024-01-04,EST001,17.3,14.63,21.14,0.0,7.3,0.3,0,-0.206,6.17
2024-01-04,EST002,13.36,9.6,16.98,0.0,3.36,0.0,0,0.083,0.69
2024-01-04,EST003,13.08,7.77,16.2,0.0,3.08,0.0,0,-0.405,8.74
2024-01-05,EST001,11.04,5.34,15.81,0.0,1.04,0.3,0,0.02,5.32
2024-01-05,EST002,10.03,5.83,14.46,0.0,0.03,0.0,0,-0.327,5.01
2024-01-05,EST003,12.06,8.3,15.24,0.0,2.06,0.0,0,0.546,6.63
2024-01-06,EST001,14.98,11.44,17.39,0.0,4.98,0.3,0,0.668,3.82
2024-01-06,EST002,10.37,5.74,17.12,0.0,0.37,0.0,0,0.076,7.84
2024-01-06,EST003,15.43,13.04,19.42,0.0,5.43,0.0,0,0.37,4.14
2024-01-07,EST001,12.2,10.35,16.49,0.0,2.2,0.3,0,0.007,2.93
2024-01-07,EST002,10.86,8.51,19.3,0.0,0.86,0.0,0,0.656,0.51
2024-01-07,EST003,16.68,13.28,21.87,0.0,6.68,0.0,0,0.077,2.02
2024-01-08,EST001,15.03,10.84,19.32,0.0,5.03,0.3,0,-0.282,1.32
2024-01-08,EST002,8.14,4.12,11.35,1.86,0.0,1.86,0,0.03,8.11
2024-01-08,EST003,15.72,11.77,20.59,0.0,5.72,0.0,0,0.674,5.56
2024-01-09,EST001,11.75,9.89,17.34,0.0,1.75,0.3,0,0.372,2.11
2024-01-09,EST002,12.97,9.52,17.69,0.0,2.97,1.86,0,-0.623,3.33
2024-01-09,EST003,15.14,12.09,20.22,0.0,5.14,0.0,0,-0.103,5.08
2024-01-10,EST001,12.03,9.44,19.03,0.0,2.03,0.3,0,0.416,2.19
2024-01-10,EST002,13.48,8.67,19.44,0.0,3.48,1.86,0,-0.371,7.02
2024-01-10,EST003,11.3,7.84,20.26,0.0,1.3,0.0,0,0.228,2.84
2024-01-11,EST001,7.06,0.98,10.04,2.94,0.0,3.24,1,-0.15,3.01
2024-01-11,EST002,15.78,10.62,20.54,0.0,5.78,1.86,0,0.243,2.2
2024-01-11,EST003,13.07,8.96,19.52,0.0,3.07,0.0,0,0.441,5.48
2024-01-12,EST001,11.66,6.55,16.52,0.0,1.66,3.24,0,-0.16,2.79
2024-01-12,EST002,12.45,7.08,17.17,0.0,2.45,1.86,0,-0.199,4.17
2024-01-12,EST003,13.0,8.72,19.38,0.0,3.0,0.0,0,0.47,2.22
2024-01-13,EST001,11.03,8.59,17.08,0.0,1.03,3.24,0,0.612,3.05
2024-01-13,EST002,11.64,5.44,17.4,0.0,1.64,1.86,0,0.308,0.43
2024-01-13,EST003,14.42,11.81,17.72,0.0,4.42,0.0,0,0.074,2.24
2024-01-14,EST001,12.02,10.18,18.46,0.0,2.02,3.24,0,0.529,1.84
2024-01-14,EST002,14.69,11.91,20.98,0.0,4.69,1.86,0,0.17,4.09
2024-01-14,EST003,12.26,6.44,15.4,0.0,2.26,0.0,0,0.373,7.3
2024-01-15,EST001,14.36,6.87,18.57,0.0,4.36,3.24,0,0.491,3.68
2024-01-15,EST002,15.32,11.33,19.74,0.0,5.32,1.86,0,0.596,2.53
2024-01-15,EST003,9.19,5.97,15.12,0.81,0.0,0.81,0,0.622,4.33
2024-01-16,EST001,15.87,13.91,20.21,0.0,5.87,3.24,0,0.131,3.66
2024-01-16,EST002,12.45,7.41,16.78,0.0,2.45,1.86,0,0.259,3.86
2024-01-16,EST003,10.41,6.58,15.19,0.0,0.41,0.81,0,0.168,4.1
2024-01-17,EST001,12.76,9.41,19.67,0.0,2.76,3.24,0,-0.12,1.84
2024-01-17,EST002,19.19,16.75,22.16,0.0,9.19,1.86,0,0.451,2.23
2024-01-17,EST003,12.13,4.91,14.81,0.0,2.13,0.81,0,-0.364,0.5
2024-01-18,EST001,14.82,9.13,19.05,0.0,4.82,3.24,0,0.449,8.17
2024-01-18,EST002,16.71,13.08,18.26,0.0,6.71,1.86,0,-0.002,2.72
2024-01-18,EST003,12.07,8.35,18.75,0.0,2.07,0.81,0,0.626,3.48
2024-01-19,EST001,15.32,10.78,20.42,0.0,5.32,3.24,0,0.529,4.22
2024-01-19,EST002,17.38,15.54,21.61,0.0,7.38,1.86,0,0.219,5.32
2024-01-19,EST003,15.89,11.93,18.76,0.0,5.89,0.81,0,0.51,6.26
2024-01-20,EST001,7.72,3.73,10.33,2.28,0.0,5.52,0,0.071,1.29
2024-01-20,EST002,14.26,10.08,17.33,0.0,4.26,1.86,0,0.534,0.3
2024-01-20,EST003,13.55,10.77,18.0,0.0,3.55,0.81,0,0.421,5.56
2024-01-21,EST001,15.91,12.03,21.37,0.0,5.91,5.52,0,0.152,4.55
2024-01-21,EST002,13.34,9.49,15.63,0.0,3.34,1.86,0,0.382,5.09
2024-01-21,EST003,11.02,8.95,18.23,0.0,1.02,0.81,0,0.43,3.31
2024-01-22,EST001,9.73,6.96,16.68,0.27,0.0,5.79,0,0.337,2.35
2024-01-22,EST002,13.51,10.73,20.76,0.0,3.51,1.86,0,0.702,2.6
2024-01-22,EST003,11.15,11.08,13.93,0.0,1.15,0.81,0,-0.106,4.41
2024-01-23,EST001,11.75,9.77,16.33,0.0,1.75,5.79,0,0.46,5.58
2024-01-23,EST002,7.49,3.68,10.41,2.51,0.0,4.37,0,0.579,6.35
2024-01-23,EST003,10.47,7.62,14.78,0.0,0.47,0.81,0,-0.367,5.01
2024-01-24,EST001,11.89,6.43,15.24,0.0,1.89,5.79,0,0.135,0.52
2024-01-24,EST002,9.73,7.5,16.22,0.27,0.0,4.64,0,0.112,4.37
2024-01-24,EST003,11.77,9.67,16.52,0.0,1.77,0.81,0,0.501,0.38
2024-01-25,EST001,14.59,11.86,18.87,0.0,4.59,5.79,0,0.493,2.01
2024-01-25,EST002,12.33,8.8,17.52,0.0,2.33,4.64,0,-0.38,1.49
2024-01-25,EST003,14.26,8.7,17.89,0.0,4.26,0.81,0,0.261,4.88
2024-01-26,EST001,14.3,13.34,17.97,0.0,4.3,5.79,0,0.246,6.11
2024-01-26,EST002,18.49,14.83,21.38,0.0,8.49,4.64,0,0.467,7.96
2024-01-26,EST003,12.99,10.35,19.43,0.0,2.99,0.81,0,0.545,0.92
2024-01-27,EST001,13.52,8.02,20.29,0.0,3.52,5.79,0,0.339,2.93
2024-01-27,EST002,15.31,13.13,20.97,0.0,5.31,4.64,0,-0.052,7.2
2024-01-27,EST003,12.07,6.17,17.81,0.0,2.07,0.81,0,-0.008,8.27
2024-01-28,EST001,16.45,11.13,20.31,0.0,6.45,5.79,0,0.279,4.44
2024-01-28,EST002,10.48,3.94,15.7,0.0,0.48,4.64,0,-0.44,5.02
2024-01-28,EST003,11.85,7.96,16.3,0.0,1.85,0.81,0,0.613,7.36
2024-01-29,EST001,13.28,9.79,18.22,0.0,3.28,5.79,0,0.389,1.59
2024-01-29,EST002,13.69,9.0,21.0,0.0,3.69,4.64,0,0.76,1.94
2024-01-29,EST003,14.77,12.2,20.81,0.0,4.77,0.81,0,0.228,0.93
2024-01-30,EST001,13.27,13.26,15.64,0.0,3.27,5.79,0,0.342,4.25
2024-01-30,EST002,11.32,9.69,15.09,0.0,1.32,4.64,0,0.512,5.75
2024-01-30,EST003,12.68,6.94,18.28,0.0,2.68,0.81,0,0.171,3.16
2024-01-31,EST001,9.06,5.22,15.73,0.94,0.0,6.73,0,0.613,8.21
2024-01-31,EST002,11.48,5.46,16.19,0.0,1.48,4.64,0,0.848,3.93
2024-01-31,EST003,14.49,8.28,19.2,0.0,4.49,0.81,0,0.472,7.87
2024-02-01,EST001,12.24,10.22,20.45,0.0,2.24,0.0,0,0.278,4.48
2024-02-01,EST002,15.13,12.04,18.62,0.0,5.13,0.0,0,0.495,1.38
2024-02-01,EST003,12.0,7.63,16.6,0.0,2.0,0.0,0,-0.044,8.78
2024-02-02,EST001,12.83,6.68,17.44,0.0,2.83,0.0,0,0.166,4.81
2024-02-02,EST002,11.7,9.47,18.9,0.0,1.7,0.0,0,0.244,1.52
2024-02-02,EST003,16.04,12.8,20.13,0.0,6.04,0.0,0,-0.099,9.22
2024-02-03,EST001,9.35,5.26,15.72,0.65,0.0,0.65,0,0.568,3.82
2024-02-03,EST002,7.99,5.2,13.27,2.01,0.0,2.01,0,0.206,4.61
2024-02-03,EST003,14.42,8.98,17.58,0.0,4.42,0.0,0,1.101,6.3
2024-02-04,EST001,12.57,6.94,21.12,0.0,2.57,0.65,0,0.022,3.32
2024-02-04,EST002,6.29,2.0,11.84,3.71,0.0,5.72,0,0.442,2.04
2024-02-04,EST003,7.6,3.04,14.78,2.4,0.0,2.4,0,0.276,5.32
2024-02-05,EST001,8.65,3.96,13.06,1.35,0.0,2.0,0,0.236,1.72
2024-02-05,EST002,11.26,6.69,14.29,0.0,1.26,5.72,0,0.346,3.88
2024-02-05,EST003,9.97,3.28,13.69,0.03,0.0,2.43,0,0.264,1.07
2024-02-06,EST001,17.07,12.24,20.67,0.0,7.07,2.0,0,0.808,4.6
2024-02-06,EST002,12.88,9.4,16.76,0.0,2.88,5.72,0,0.577,2.36
2024-02-06,EST003,17.26,15.16,24.56,0.0,7.26,2.43,0,0.442,4.9
2024-02-07,EST001,14.65,11.6,20.95,0.0,4.65,2.0,0,-0.325,1.84
2024-02-07,EST002,9.93,7.81,14.61,0.07,0.0,5.79,0,0.603,6.11
2024-02-07,EST003,13.32,10.32,18.87,0.0,3.32,2.43,0,0.524,6.81
2024-02-08,EST001,14.51,10.46,18.16,0.0,4.51,2.0,0,0.302,2.35
2024-02-08,EST002,11.45,7.05,17.52,0.0,1.45,5.79,0,0.482,4.05
2024-02-08,EST003,13.08,9.85,16.69,0.0,3.08,2.43,0,-0.029,1.91
2024-02-09,EST001,13.75,10.8,18.39,0.0,3.75,2.0,0,0.648,5.56
2024-02-09,EST002,9.54,4.04,16.23,0.46,0.0,6.25,0,0.169,1.53
2024-02-09,EST003,15.7,11.92,17.37,0.0,5.7,2.43,0,0.088,3.25
2024-02-10,EST001,9.66,6.28,14.71,0.34,0.0,2.34,0,0.958,3.13
2024-02-10,EST002,14.92,8.78,22.07,0.0,4.92,6.25,0,0.604,1.89
2024-02-10,EST003,13.87,8.3,18.75,0.0,3.87,2.43,0,1.042,6.58
2024-02-11,EST001,13.99,8.36,19.49,0.0,3.99,2.34,0,-0.219,2.5
2024-02-11,EST002,15.23,12.44,19.89,0.0,5.23,6.25,0,0.216,9.35
2024-02-11,EST003,16.92,14.25,22.14,0.0,6.92,2.43,0,0.325,5.84
2024-02-12,EST001,13.84,8.62,19.34,0.0,3.84,2.34,0,1.42,0.92
